Fecha,Magnitud,Latitud,Longitud,Profundidad,Localizacion
2023-09-06,4.1,15.48,-96.73,16.1,"S PEDRO POCHUTLA, OAX"
2023-09-06,3.9,24.72,-109.2,16.1,"G LEYVA SOLANO (BENITO JUAREZ), SIN"
2023-09-06,3.2,31.48,-115.68,20.4,"VICENTE GUERRERO, BC"
2023-09-06,3.7,18.12,-105.85,10.0,"CIHUATLAN, JAL"
2023-09-06,3.7,15.73,-96.49,8.7,"S PEDRO POCHUTLA, OAX"
2023-09-06,3.7,15.57,-95.02,16.2,"SALINA CRUZ, OAX"
2023-09-06,4.0,16.16,-99.18,16.2,"SAN MARCOS, GRO"
2023-09-06,3.5,16.18,-99.2,16.0,"SAN MARCOS, GRO"
2023-09-06,3.6,25.38,-109.8,10.0,"AHOME, SIN"
2023-09-06,3.3,31.49,-115.66,15.0,"VICENTE GUERRERO, BC"
2023-09-06,3.3,31.46,-115.58,9.7,"SAN FELIPE, BC"
2023-09-06,3.6,31.38,-114.38,10.0,"SAN FELIPE, BC"
2023-09-06,3.3,31.48,-115.65,21.7,"VICENTE GUERRERO, BC"
2023-09-06,3.7,17.14,-94.92,132.3,"MATIAS ROMERO, OAX"
2023-09-06,3.5,18.01,-99.35,52.9,"CD DE HUITZUCO, GRO"
2023-09-06,3.8,15.83,-94.75,60.8,"SALINA CRUZ, OAX"
2023-09-06,3.5,17.36,-101.35,9.9,"PETATLAN, GRO"
2023-09-06,3.8,15.17,-94.56,16.0,"SALINA CRUZ, OAX"
2023-09-06,3.6,30.55,-116.13,4.3,"LAZARO CARDENAS, BC"
2023-09-06,3.1,16.94,-99.77,35.3,"ACAPULCO, GRO"
2023-09-06,3.3,18.43,-103.7,17.4,"TECOMAN, COL"
2023-09-06,3.4,16.72,-94.59,116.7,"UNION HIDALGO, OAX"
2023-09-06,3.6,31.37,-114.38,10.0,"SAN FELIPE, BC"
2023-09-06,2.8,16.82,-100.22,4.6,"COYUCA DE BENITEZ, GRO"
2023-09-06,3.4,32.21,-115.28,11.7,"GPE VICTORIA(KM.43), BC"
2023-09-06,3.4,17.35,-101.26,20.3,"PETATLAN, GRO"
2023-09-06,3.6,15.8,-94.37,63.5,"ARRIAGA , CHIS"
2023-09-06,3.7,14.26,-92.59,5.8,"CD HIDALGO, CHIS"
2023-09-06,4.0,17.19,-96.58,79.0,"STA LUCIA DEL CAMINO, OAX"
2023-09-06,3.2,31.48,-115.53,10.1,"SAN FELIPE, BC"
2023-09-06,3.0,16.93,-99.13,2.0,"SAN MARCOS, GRO"
2023-09-06,3.7,15.19,-96.38,14.3,"S PEDRO POCHUTLA, OAX"
2023-09-06,3.6,18.16,-103.36,18.8,"COALCOMAN, MICH"
2023-09-06,3.2,16.63,-98.39,30.6,"OMETEPEC, GRO"
2023-09-07,3.2,16.0,-97.6,15.0,"RIO GRANDE, OAX"
2023-09-07,3.9,18.23,-103.43,3.9,"COALCOMAN, MICH"
2023-09-07,3.4,19.03,-103.24,6.5,"COALCOMAN, MICH"
2023-09-07,3.4,17.41,-101.52,6.6,"ZIHUATANEJO, GRO"
2023-09-07,3.2,31.09,-115.42,15.8,"SAN FELIPE, BC"
2023-09-07,3.5,17.01,-99.12,38.2,"SAN MARCOS, GRO"
2023-09-07,3.4,16.98,-99.13,41.5,"SAN MARCOS, GRO"
2023-09-07,3.4,31.41,-115.27,11.3,"SAN FELIPE, BC"
2023-09-07,3.4,32.21,-115.27,12.3,"GPE VICTORIA(KM.43), BC"
2023-09-07,3.4,18.31,-103.08,14.1,"COALCOMAN, MICH"
2023-09-07,3.6,17.6,-94.44,149.5,"MINATITLAN, VER"
2023-09-07,3.4,18.13,-103.3,2.7,"COALCOMAN, MICH"
2023-09-07,3.8,14.47,-92.75,14.0,"CD HIDALGO, CHIS"
2023-09-07,3.8,14.98,-94.27,14.4,"TONALA, CHIS"
2023-09-07,3.8,14.77,-94.18,16.1,"PIJIJIAPAN, CHIS"
2023-09-07,3.0,18.1,-100.42,55.9,"ARCELIA, GRO"
2023-09-07,3.0,16.13,-97.03,28.9,"PUERTO ESCONDIDO, OAX"
2023-09-07,3.1,15.9,-97.32,6.3,"RIO GRANDE, OAX"
2023-09-07,3.4,17.93,-98.7,50.1,"CHIAUTLA DE TAPIA, PUE"
2023-09-07,3.9,16.61,-94.13,124.2,"CINTALAPA, CHIS"
2023-09-07,3.1,31.43,-115.32,20.2,"SAN FELIPE, BC"
2023-09-07,3.0,16.91,-99.0,46.0,"SAN MARCOS, GRO"
2023-09-07,3.1,31.35,-115.36,19.9,"SAN FELIPE, BC"
2023-09-07,3.5,17.13,-94.7,129.9,"MATIAS ROMERO, OAX"
2023-09-07,3.4,17.42,-101.06,42.4,"PETATLAN, GRO"
2023-09-07,3.6,18.15,-103.41,9.0,"COALCOMAN, MICH"
2023-09-07,3.6,13.78,-92.16,5.0,"CD HIDALGO, CHIS"
2023-09-07,3.7,18.43,-103.4,54.2,"COALCOMAN, MICH"
2023-09-07,3.3,32.44,-115.27,10.7,"GPE VICTORIA(KM.43), BC"
2023-09-07,3.7,14.89,-94.11,15.0,"PIJIJIAPAN, CHIS"
2023-09-07,3.1,16.89,-99.49,9.6,"SAN MARCOS, GRO"
2023-09-07,2.9,17.49,-98.4,59.3,"TLAPA, GRO"
2023-09-07,3.8,17.11,-93.09,12.1,"BERRIOZABAL, CHIS"
2023-09-07,4.0,16.87,-93.69,177.9,"CINTALAPA, CHIS"
2023-09-07,3.5,18.1,-103.47,10.1,"COALCOMAN, MICH"
2023-09-07,3.2,31.9,-115.75,22.5,"GPE VICTORIA(KM.43), BC"
2023-09-07,3.5,18.09,-103.37,3.4,"COALCOMAN, MICH"
2023-09-07,3.5,18.02,-103.24,11.6,"COALCOMAN, MICH"
2023-09-07,3.7,17.51,-101.32,32.4,"PETATLAN, GRO"
2023-09-07,4.2,15.62,-95.11,16.0,"SALINA CRUZ, OAX"
2023-09-07,3.5,19.36,-103.99,27.3,"COQUIMATLAN, COL"
2023-09-07,3.7,14.45,-93.04,10.0,"TAPACHULA, CHIS"
2023-09-07,3.3,19.35,-104.1,8.8,"COQUIMATLAN, COL"
2023-09-07,3.5,19.39,-104.13,4.3,"CASIMIRO CASTILLO, JAL"
2023-09-07,3.3,16.48,-99.08,11.9,"SAN MARCOS, GRO"
2023-09-07,3.4,30.6,-116.21,12.1,"VICENTE GUERRERO, BC"
2023-09-07,3.8,16.86,-99.64,21.5,"SAN MARCOS, GRO"
2023-09-07,3.2,16.53,-99.28,3.8,"SAN MARCOS, GRO"
2023-09-07,3.2,16.89,-100.31,12.7,"COYUCA DE BENITEZ, GRO"
2023-09-07,3.7,16.43,-94.97,18.0,"JUCHITAN DE ZARAGOZA, OAX"
2023-09-07,3.6,16.48,-95.02,19.2,"JUCHITAN DE ZARAGOZA, OAX"
2023-09-07,3.5,17.97,-101.46,75.2,"ZIHUATANEJO, GRO"
2023-09-07,3.4,31.95,-116.11,14.4,"ENSENADA, BC"
2023-09-07,3.9,30.87,-114.23,10.0,"SAN FELIPE, BC"
2023-09-07,3.3,30.45,-115.07,10.0,"SAN FELIPE, BC"
2023-09-07,3.4,23.29,-109.59,10.0,"SAN JOSE DEL CABO, BCS"
2023-09-07,3.7,15.14,-94.38,33.2,"TONALA, CHIS"
2023-09-07,3.8,15.45,-94.69,16.1,"SALINA CRUZ, OAX"
2023-09-07,3.0,17.07,-100.24,40.6,"COYUCA DE BENITEZ, GRO"
2023-09-07,3.1,19.6,-103.96,85.5,"EL GRULLO, JAL"
2023-09-07,3.8,18.19,-103.66,9.9,"TECOMAN, COL"
2023-09-07,3.0,17.01,-98.98,48.1,"SAN MARCOS, GRO"
2023-09-07,3.8,15.78,-96.79,6.1,"PUERTO ESCONDIDO, OAX"
2023-09-07,2.9,16.23,-97.68,5.3,"RIO GRANDE, OAX"
2023-09-08,3.6,32.47,-115.2,9.4,"GPE VICTORIA(KM.43), BC"
2023-09-08,4.3,16.14,-96.09,61.2,"CRUCECITA, OAX"
2023-09-08,3.9,15.35,-94.78,16.1,"SALINA CRUZ, OAX"
2023-09-08,3.9,15.81,-94.94,34.4,"SALINA CRUZ, OAX"
2023-09-08,3.9,15.67,-93.45,100.2,"PIJIJIAPAN, CHIS"
2023-09-08,3.8,16.68,-99.48,5.0,"SAN MARCOS, GRO"
2023-09-08,3.6,18.89,-102.81,77.8,"TEPALCATEPEC, MICH"
2023-09-08,3.6,18.31,-102.95,51.2,"COALCOMAN, MICH"
2023-09-08,3.6,18.59,-103.5,32.1,"COALCOMAN, MICH"
2023-09-08,4.1,14.86,-94.51,16.1,"TONALA, CHIS"
2023-09-08,3.9,14.72,-94.45,17.1,"TONALA, CHIS"
2023-09-08,3.5,30.97,-115.1,10.3,"SAN FELIPE, BC"
2023-09-08,2.3,15.24,-92.38,12.6,"HUIXTLA, CHIS"
2023-09-08,3.9,14.74,-94.57,15.9,"TONALA, CHIS"
2023-09-08,3.0,16.26,-98.22,15.7,"PINOTEPA NACIONAL, OAX"
2023-09-08,3.9,14.78,-94.49,10.9,"TONALA, CHIS"
2023-09-08,4.2,14.8,-94.46,16.7,"TONALA, CHIS"
2023-09-08,3.9,19.29,-104.57,55.0,"CIHUATLAN, JAL"
2023-09-08,3.2,15.84,-95.23,30.0,"SALINA CRUZ, OAX"
2023-09-08,3.7,15.05,-94.3,9.7,"TONALA, CHIS"
2023-09-08,3.1,18.08,-103.28,25.1,"COALCOMAN, MICH"
2023-09-08,4.2,15.63,-95.09,29.2,"SALINA CRUZ, OAX"
2023-09-08,3.5,30.66,-114.53,5.0,"SAN FELIPE, BC"
2023-09-08,3.7,30.7,-114.54,4.3,"SAN FELIPE, BC"
2023-09-08,3.8,17.42,-94.92,147.4,"SAYULA DE ALEMAN, VER"
2023-09-08,2.9,16.26,-97.96,30.1,"PINOTEPA NACIONAL, OAX"
2023-09-08,2.9,17.4,-101.23,15.4,"PETATLAN, GRO"
2023-09-08,5.7,19.18,-105.41,11.0,"CIHUATLAN, JAL"
2023-09-08,3.7,19.25,-105.17,4.8,"CIHUATLAN, JAL"
2023-09-08,3.4,15.56,-92.82,14.4,"MAPASTEPEC, CHIS"
2023-09-08,3.8,19.25,-105.26,4.6,"CIHUATLAN, JAL"
2023-09-08,5.8,19.26,-105.17,4.1,"CIHUATLAN, JAL"
2023-09-08,4.1,19.3,-105.19,8.5,"CIHUATLAN, JAL"
2023-09-08,3.6,16.91,-92.63,113.8,"S CRISTOBAL LAS CASAS, CHIS"
2023-09-08,2.6,16.18,-97.51,16.8,"RIO GRANDE, OAX"
2023-09-08,3.7,14.7,-94.67,29.6,"SALINA CRUZ, OAX"
2023-09-08,3.2,19.31,-105.1,2.4,"CIHUATLAN, JAL"
2023-09-08,4.2,15.65,-95.12,36.5,"SALINA CRUZ, OAX"
2023-09-08,3.3,19.27,-105.19,2.7,"CIHUATLAN, JAL"
2023-09-08,3.2,31.43,-115.56,13.3,"SAN FELIPE, BC"
2023-09-08,3.1,31.48,-115.65,20.1,"VICENTE GUERRERO, BC"
2023-09-08,3.4,19.27,-105.15,5.0,"CIHUATLAN, JAL"
2023-09-08,4.6,16.91,-100.07,16.2,"COYUCA DE BENITEZ, GRO"
2023-09-08,3.2,16.85,-100.04,1.1,"ACAPULCO, GRO"
2023-09-08,2.9,17.0,-100.04,26.5,"COYUCA DE BENITEZ, GRO"
2023-09-08,3.1,31.47,-115.64,18.0,"VICENTE GUERRERO, BC"
2023-09-08,3.2,31.48,-115.66,21.0,"VICENTE GUERRERO, BC"
2023-09-08,3.8,17.3,-101.18,19.4,"PETATLAN, GRO"
2023-09-08,3.5,15.86,-95.14,13.1,"SALINA CRUZ, OAX"
2023-09-08,3.5,18.12,-103.29,10.6,"COALCOMAN, MICH"
2023-09-08,3.5,19.24,-105.18,5.0,"CIHUATLAN, JAL"
2023-09-08,3.8,14.07,-93.43,10.0,"CD HIDALGO, CHIS"
2023-09-08,3.2,16.76,-99.36,25.6,"SAN MARCOS, GRO"
2023-09-08,3.4,19.27,-105.23,10.5,"CIHUATLAN, JAL"
2023-09-08,3.8,16.0,-93.74,99.6,"TONALA, CHIS"
2023-09-08,3.9,14.19,-93.56,10.9,"MAPASTEPEC, CHIS"
2023-09-08,3.8,14.23,-93.58,5.0,"MAPASTEPEC, CHIS"
2023-09-08,3.9,15.71,-96.53,14.6,"S PEDRO POCHUTLA, OAX"
2023-09-08,3.4,19.27,-105.2,10.0,"CIHUATLAN, JAL"
2023-09-08,3.2,19.3,-105.15,5.0,"CIHUATLAN, JAL"
2023-09-08,4.1,15.78,-95.72,13.8,"CRUCECITA, OAX"
2023-09-08,3.3,31.56,-115.62,21.1,"RODOLFO SANCHEZ T(MRO), BC"
2023-09-08,4.1,15.52,-95.03,33.2,"SALINA CRUZ, OAX"
2023-09-08,3.2,19.31,-105.2,5.0,"CIHUATLAN, JAL"
2023-09-08,3.0,31.56,-115.61,21.0,"RODOLFO SANCHEZ T(MRO), BC"
2023-09-08,3.5,17.0,-100.02,25.7,"COYUCA DE BENITEZ, GRO"
2023-09-08,4.0,15.63,-95.08,25.0,"SALINA CRUZ, OAX"
2023-09-08,3.9,14.85,-94.09,34.6,"PIJIJIAPAN, CHIS"
2023-09-08,2.3,20.41,-99.14,5.0,"IXMIQUILPAN, HGO"
2023-09-08,3.3,19.12,-105.16,14.2,"CIHUATLAN, JAL"
2023-09-08,3.4,16.0,-97.07,35.6,"PUERTO ESCONDIDO, OAX"
2023-09-08,3.9,18.0,-102.97,5.0,"LA MIRA, MICH"
2023-09-08,3.4,31.99,-114.95,5.1,"GPE VICTORIA(KM.43), BC"
2023-09-08,3.0,19.08,-105.17,10.8,"CIHUATLAN, JAL"
2023-09-08,2.9,31.4,-115.5,5.8,"SAN FELIPE, BC"
2023-09-08,3.2,19.19,-105.14,10.0,"CIHUATLAN, JAL"
2023-09-08,3.5,16.25,-95.49,77.0,"TEHUANTEPEC, OAX"
2023-09-08,3.8,14.23,-93.35,10.0,"HUIXTLA, CHIS"
2023-09-08,3.2,19.17,-105.16,10.0,"CIHUATLAN, JAL"
2023-09-08,3.4,19.24,-104.13,14.5,"MANZANILLO, COL"
2023-09-08,3.2,19.09,-105.15,13.1,"CIHUATLAN, JAL"
2023-09-08,3.4,30.38,-116.04,11.0,"LAZARO CARDENAS, BC"
2023-09-08,3.3,30.43,-116.05,2.3,"LAZARO CARDENAS, BC"
2023-09-09,3.1,19.56,-104.11,94.4,"EL GRULLO, JAL"
2023-09-09,3.7,14.95,-93.29,47.0,"MAPASTEPEC, CHIS"
2023-09-09,3.3,31.79,-116.18,13.1,"RODOLFO SANCHEZ T(MRO), BC"
2023-09-09,3.3,19.11,-105.18,13.8,"CIHUATLAN, JAL"
2023-09-09,3.3,19.28,-104.44,61.2,"CIHUATLAN, JAL"
2023-09-09,3.4,16.47,-95.01,18.4,"JUCHITAN DE ZARAGOZA, OAX"
2023-09-09,2.7,16.48,-99.29,5.7,"SAN MARCOS, GRO"
2023-09-09,3.4,16.26,-98.13,6.5,"PINOTEPA NACIONAL, OAX"
2023-09-09,3.8,17.09,-99.59,41.3,"SAN MARCOS, GRO"
2023-09-09,3.6,16.78,-94.44,124.6,"UNION HIDALGO, OAX"
2023-09-09,3.4,16.67,-99.01,15.0,"SAN MARCOS, GRO"
2023-09-09,3.1,19.67,-104.49,55.2,"CASIMIRO CASTILLO, JAL"
2023-09-09,3.5,17.29,-101.3,5.6,"PETATLAN, GRO"
2023-09-09,3.5,19.25,-105.23,10.0,"CIHUATLAN, JAL"
2023-09-09,3.4,19.34,-103.72,30.6,"VILLA DE ALVAREZ, COL"
2023-09-09,3.7,15.0,-96.59,13.3,"S PEDRO POCHUTLA, OAX"
2023-09-09,3.8,15.46,-94.04,31.8,"TONALA, CHIS"
2023-09-09,4.4,15.64,-95.1,31.5,"SALINA CRUZ, OAX"
2023-09-09,3.2,16.89,-99.27,7.2,"SAN MARCOS, GRO"
2023-09-09,3.8,14.82,-94.07,18.9,"PIJIJIAPAN, CHIS"
2023-09-09,3.7,15.94,-98.42,14.5,"PINOTEPA NACIONAL, OAX"
2023-09-09,3.7,17.23,-94.22,161.1,"LAS CHOAPAS, VER"
2023-09-09,3.4,16.82,-99.35,8.5,"SAN MARCOS, GRO"
2023-09-09,3.0,19.24,-105.22,5.0,"CIHUATLAN, JAL"
2023-09-09,3.5,16.94,-100.11,9.2,"COYUCA DE BENITEZ, GRO"
2023-09-09,3.4,16.04,-97.19,44.1,"PUERTO ESCONDIDO, OAX"
2023-09-09,3.3,30.46,-116.11,10.0,"LAZARO CARDENAS, BC"
2023-09-09,3.0,31.16,-115.81,21.0,"VICENTE GUERRERO, BC"
2023-09-09,3.0,15.89,-97.72,16.5,"RIO GRANDE, OAX"
2023-09-09,3.6,18.15,-103.36,22.2,"COALCOMAN, MICH"
2023-09-09,3.9,19.26,-105.39,10.0,"CIHUATLAN, JAL"
2023-09-09,4.0,15.35,-94.76,16.1,"SALINA CRUZ, OAX"
2023-09-09,3.5,32.34,-115.38,5.5,"GPE VICTORIA(KM.43), BC"
2023-09-09,4.6,15.73,-96.12,26.6,"CRUCECITA, OAX"
2023-09-09,3.6,17.31,-101.19,14.7,"PETATLAN, GRO"
2023-09-09,4.1,15.84,-96.21,5.0,"CRUCECITA, OAX"
2023-09-09,3.0,31.35,-115.51,10.1,"SAN FELIPE, BC"
2023-09-09,3.5,17.28,-101.28,7.9,"PETATLAN, GRO"
2023-09-09,4.6,15.73,-96.79,13.5,"PUERTO ESCONDIDO, OAX"
2023-09-09,2.7,17.11,-99.78,34.1,"ACAPULCO, GRO"
2023-09-09,3.7,19.3,-105.13,5.0,"CIHUATLAN, JAL"
2023-09-09,3.0,16.77,-99.87,18.4,"ACAPULCO, GRO"
2023-09-09,3.6,16.73,-94.74,118.4,"UNION HIDALGO, OAX"
2023-09-09,3.6,18.49,-102.25,10.0,"LA MIRA, MICH"
2023-09-09,3.8,18.42,-102.22,10.0,"LA MIRA, MICH"
2023-09-09,3.8,18.53,-101.48,13.2,"HUETAMO, MICH"
2023-09-09,3.5,14.48,-92.59,8.3,"CD HIDALGO, CHIS"
2023-09-09,3.5,17.05,-99.98,10.0,"COYUCA DE BENITEZ, GRO"
2023-09-09,3.4,16.14,-97.59,12.4,"RIO GRANDE, OAX"
2023-09-09,3.9,15.72,-96.79,2.2,"PUERTO ESCONDIDO, OAX"
2023-09-09,3.4,18.05,-103.04,16.7,"LA MIRA, MICH"
2023-09-09,3.6,17.05,-94.91,123.2,"MATIAS ROMERO, OAX"
2023-09-09,3.7,18.07,-101.92,40.1,"LAS GUACAMAYAS, MICH"
2023-09-09,3.1,19.34,-104.22,6.3,"MANZANILLO, COL"
2023-09-09,3.3,19.38,-104.11,9.4,"COQUIMATLAN, COL"
2023-09-09,3.2,32.09,-116.19,17.0,"ENSENADA, BC"
2023-09-09,3.5,16.88,-94.69,120.9,"MATIAS ROMERO, OAX"
2023-09-09,3.2,19.4,-103.77,31.9,"VILLA DE ALVAREZ, COL"
2023-09-09,3.0,32.1,-116.22,12.4,"ENSENADA, BC"
2023-09-09,3.9,16.88,-93.78,186.0,"CINTALAPA, CHIS"
2023-09-09,3.2,31.48,-115.62,17.9,"SAN FELIPE, BC"
2023-09-09,3.5,15.88,-94.02,83.8,"TONALA, CHIS"
2023-09-09,2.8,16.32,-98.26,10.0,"PINOTEPA NACIONAL, OAX"
2023-09-09,3.4,18.26,-103.62,2.1,"COALCOMAN, MICH"
2023-09-09,3.8,17.94,-103.03,13.7,"LA MIRA, MICH"
2023-09-09,2.2,19.34,-105.34,12.0,"CIHUATLAN, JAL"
2023-09-09,3.7,15.7,-96.16,24.3,"CRUCECITA, OAX"
2023-09-09,3.5,16.77,-99.48,6.5,"SAN MARCOS, GRO"
2023-09-09,3.6,18.1,-103.35,14.9,"COALCOMAN, MICH"
2023-09-09,3.8,16.32,-94.56,102.7,"UNION HIDALGO, OAX"
2023-09-09,3.6,16.7,-100.02,47.4,"ACAPULCO, GRO"
2023-09-09,3.8,14.87,-94.43,13.8,"TONALA, CHIS"
2023-09-09,4.1,14.75,-94.48,10.8,"TONALA, CHIS"
2023-09-09,3.5,16.43,-98.07,34.5,"PINOTEPA NACIONAL, OAX"
2023-09-10,4.0,18.02,-102.6,15.7,"LA MIRA, MICH"
2023-09-10,3.7,19.21,-97.44,10.0,"S SALVADOR EL SECO, PUE"
2023-09-10,3.8,15.62,-93.78,74.0,"TONALA, CHIS"
2023-09-10,3.4,18.11,-103.34,3.6,"COALCOMAN, MICH"
2023-09-10,3.0,16.95,-98.62,37.5,"OMETEPEC, GRO"
2023-09-10,3.5,17.03,-95.36,111.4,"MATIAS ROMERO, OAX"
2023-09-10,3.5,16.24,-98.12,8.7,"PINOTEPA NACIONAL, OAX"
2023-09-10,3.8,17.49,-94.85,137.7,"SAYULA DE ALEMAN, VER"
2023-09-10,3.4,18.77,-103.43,63.4,"COALCOMAN, MICH"
2023-09-10,3.6,16.03,-98.45,14.4,"PINOTEPA NACIONAL, OAX"
2023-09-10,3.4,19.35,-103.2,3.4,"TECALITLAN, JAL"
2023-09-10,3.8,25.31,-109.86,13.3,"AHOME, SIN"
2023-09-10,4.2,15.61,-95.19,32.8,"SALINA CRUZ, OAX"
2023-09-10,3.2,31.64,-115.97,11.0,"RODOLFO SANCHEZ T(MRO), BC"
2023-09-10,4.0,19.13,-105.36,13.0,"CIHUATLAN, JAL"
2023-09-10,3.7,16.24,-96.3,71.6,"MIAHUATLAN, OAX"
2023-09-10,3.2,31.21,-115.62,14.1,"VICENTE GUERRERO, BC"
2023-09-10,3.1,18.27,-103.14,4.7,"COALCOMAN, MICH"
2023-09-10,3.4,32.1,-116.2,13.5,"ENSENADA, BC"
2023-09-10,4.1,21.16,-106.17,15.2,"LAS VARAS, NAY"
2023-09-10,3.3,31.2,-115.57,11.5,"VICENTE GUERRERO, BC"
2023-09-10,3.6,17.83,-103.11,5.0,"LA MIRA, MICH"
2023-09-10,3.2,30.76,-115.72,9.9,"VICENTE GUERRERO, BC"
2023-09-10,3.7,17.02,-95.41,100.2,"MATIAS ROMERO, OAX"
2023-09-10,2.8,15.03,-92.13,7.5,"CACAHOATAN, CHIS"
2023-09-10,3.3,15.99,-97.11,36.8,"PUERTO ESCONDIDO, OAX"
2023-09-10,3.4,15.5,-92.86,11.1,"MAPASTEPEC, CHIS"
2023-09-10,3.9,15.15,-94.69,25.8,"SALINA CRUZ, OAX"
2023-09-10,3.4,19.44,-104.09,5.0,"COQUIMATLAN, COL"
2023-09-10,3.5,16.8,-100.06,6.3,"ACAPULCO, GRO"
2023-09-10,3.6,17.33,-101.29,14.1,"PETATLAN, GRO"
2023-09-10,3.6,30.63,-116.17,10.0,"VICENTE GUERRERO, BC"
2023-09-10,3.5,15.87,-97.74,17.0,"RIO GRANDE, OAX"
2023-09-10,3.7,15.23,-93.84,7.3,"PIJIJIAPAN, CHIS"
2023-09-10,3.8,18.46,-101.1,63.0,"HUETAMO, MICH"
2023-09-10,3.8,17.0,-98.79,50.0,"OMETEPEC, GRO"
2023-09-10,3.4,32.28,-115.46,13.3,"GPE VICTORIA(KM.43), BC"
2023-09-10,3.4,18.09,-97.27,65.9,"TEPELMEME, OAX"
2023-09-10,3.1,19.15,-104.01,43.2,"COQUIMATLAN, COL"
2023-09-10,3.8,17.52,-94.87,138.1,"SAYULA DE ALEMAN, VER"
2023-09-10,3.6,18.55,-101.28,58.7,"HUETAMO, MICH"
2023-09-10,3.8,16.43,-101.41,16.1,"TECPAN, GRO"
2023-09-10,3.5,15.98,-98.4,5.0,"PINOTEPA NACIONAL, OAX"
2023-09-10,3.2,19.77,-104.67,15.0,"CASIMIRO CASTILLO, JAL"
2023-09-10,3.6,18.13,-103.34,13.8,"COALCOMAN, MICH"
2023-09-10,3.7,17.32,-94.68,137.6,"MATIAS ROMERO, OAX"
2023-09-10,3.4,30.59,-116.23,10.0,"VICENTE GUERRERO, BC"
2023-09-10,3.8,16.05,-97.08,38.2,"PUERTO ESCONDIDO, OAX"
2023-09-10,3.3,30.5,-116.19,18.5,"LAZARO CARDENAS, BC"
2023-09-10,3.1,16.19,-97.85,16.1,"PINOTEPA NACIONAL, OAX"
2023-09-10,3.3,30.59,-116.23,10.0,"VICENTE GUERRERO, BC"
2023-09-10,3.0,31.46,-115.57,10.0,"SAN FELIPE, BC"
2023-09-10,3.9,15.31,-93.83,51.3,"PIJIJIAPAN, CHIS"
2023-09-10,3.7,15.63,-94.82,16.1,"SALINA CRUZ, OAX"
2023-09-10,3.7,15.03,-93.47,45.3,"MAPASTEPEC, CHIS"
2023-09-10,3.5,31.4,-115.52,5.0,"SAN FELIPE, BC"
2023-09-10,3.7,15.17,-94.35,31.9,"TONALA, CHIS"
2023-09-10,3.3,19.15,-105.19,5.0,"CIHUATLAN, JAL"
2023-09-10,3.9,13.85,-93.41,10.0,"CD HIDALGO, CHIS"
2023-09-10,3.8,14.87,-94.43,15.0,"TONALA, CHIS"
2023-09-10,4.3,15.98,-94.12,89.2,"ARRIAGA , CHIS"
2023-09-11,3.7,28.62,-115.38,16.2,"GUERRERO NEGRO, BCS"
2023-09-11,3.8,16.16,-97.55,16.4,"RIO GRANDE, OAX"
2023-09-11,3.8,19.16,-105.19,5.0,"CIHUATLAN, JAL"
2023-09-11,3.7,30.82,-115.28,9.5,"SAN FELIPE, BC"
2023-09-11,3.5,16.08,-98.37,5.0,"PINOTEPA NACIONAL, OAX"
2023-09-11,3.5,19.2,-105.13,3.9,"CIHUATLAN, JAL"
2023-09-11,3.6,14.22,-92.14,25.5,"CD HIDALGO, CHIS"
2023-09-11,3.6,16.28,-98.13,11.6,"PINOTEPA NACIONAL, OAX"
2023-09-11,3.6,16.02,-97.19,26.8,"PUERTO ESCONDIDO, OAX"
2023-09-11,3.6,16.63,-94.8,102.1,"UNION HIDALGO, OAX"
2023-09-11,3.4,16.56,-98.94,16.0,"SAN MARCOS, GRO"
2023-09-11,3.3,20.41,-104.96,29.5,"PUERTO VALLARTA, JAL"
2023-09-11,3.3,30.86,-115.39,15.5,"SAN FELIPE, BC"
2023-09-11,3.6,30.59,-116.24,10.0,"VICENTE GUERRERO, BC"
2023-09-11,3.6,19.37,-103.73,27.3,"VILLA DE ALVAREZ, COL"
2023-09-11,3.4,31.29,-116.12,5.6,"VICENTE GUERRERO, BC"
2023-09-11,3.8,15.23,-94.49,16.1,"TONALA, CHIS"
2023-09-11,4.0,15.91,-96.39,59.9,"S PEDRO POCHUTLA, OAX"
2023-09-11,3.3,16.38,-98.25,12.2,"PINOTEPA NACIONAL, OAX"
2023-09-11,3.5,18.66,-103.88,10.1,"TECOMAN, COL"
2023-09-11,3.4,30.62,-116.03,10.0,"VICENTE GUERRERO, BC"
2023-09-11,3.4,17.96,-101.62,15.3,"ZIHUATANEJO, GRO"
2023-09-11,3.8,14.9,-97.45,16.1,"PUERTO ESCONDIDO, OAX"
2023-09-11,3.8,30.8,-114.17,9.8,"SAN FELIPE, BC"
2023-09-11,3.1,19.35,-103.89,27.1,"VILLA DE ALVAREZ, COL"
2023-09-11,3.6,15.51,-93.12,92.0,"PIJIJIAPAN, CHIS"
2023-09-11,3.9,17.87,-97.77,56.5,"H HUAJUAPAN DE LEON, OAX"
2023-09-11,3.6,16.41,-98.75,16.7,"OMETEPEC, GRO"
2023-09-11,3.5,18.08,-103.31,9.5,"COALCOMAN, MICH"
2023-09-11,3.6,17.39,-101.44,11.1,"PETATLAN, GRO"
2023-09-11,3.8,17.59,-94.66,166.8,"JALTIPAN DE MORELOS, VER"
2023-09-11,3.3,16.44,-98.33,30.3,"OMETEPEC, GRO"
2023-09-11,3.5,31.55,-116.09,9.3,"RODOLFO SANCHEZ T(MRO), BC"
